Date,Dividends
2010-07-29,0.0353
2011-07-28,0.04466
2010-09-17,0.016677
2018-02-01,0.0373
2013-07-29,0.04081
2014-07-29,0.03937
2015-07-28,0.03847
2016-07-26,0.0229
2017-07-26,0.03356
2012-08-02,0.04517
2018-07-30,0.03192
2008-01-30,0.041
2010-01-27,0.0377
2011-01-27,0.0227
2012-01-27,0.04063
2014-01-27,0.03698
2009-02-02,0.0428
2015-01-28,0.04264
2013-02-01,0.04855
2016-03-18,0.01585
2016-02-01,0.04138
2008-07-30,0.0452
2009-07-29,0.0511
2017-01-31,0.04392
