Date,Open,High,Low,Close,Adj Close,Volume
2013-08-16,0.76,0.76,0.7,0.71,0.41,138695716
2013-08-19,0.72,0.73,0.72,0.72,0.42,38052624
2013-08-20,0.72,0.72,0.7,0.71,0.41,23274837
2013-08-21,0.71,0.72,0.7,0.71,0.41,4548640
2013-08-22,0.71,0.71,0.7,0.71,0.41,7470101
2013-08-23,0.71,0.71,0.7,0.7,0.41,8480910
2013-08-26,0.7,0.71,0.69,0.7,0.41,8546481
2013-08-27,0.7,0.7,0.69,0.7,0.41,2987031
2013-08-28,0.69,0.7,0.69,0.69,0.4,3814240
2013-08-29,0.69,0.7,0.68,0.69,0.4,4928955
2013-08-30,0.69,0.71,0.69,0.7,0.41,5318348
2013-09-02,0.7,0.7,0.7,0.7,0.41,1526301
2013-09-03,0.7,0.71,0.7,0.7,0.41,1758323
2013-09-04,0.7,0.7,0.7,0.7,0.41,2183024
2013-09-05,0.7,0.71,0.7,0.7,0.41,822165
2013-09-06,0.7,0.71,0.7,0.71,0.41,2617813
2013-09-09,0.72,0.72,0.71,0.72,0.42,2406976
2013-09-10,0.72,0.72,0.71,0.71,0.41,1776481
2013-09-11,0.71,0.71,0.7,0.71,0.41,1488976
2013-09-12,0.71,0.72,0.7,0.72,0.42,5620986
2013-09-13,0.72,0.72,0.71,0.71,0.41,1753279
2013-09-16,0.71,0.72,0.71,0.71,0.41,2229429
2013-09-17,0.71,0.72,0.71,0.71,0.41,2533075
2013-09-18,0.72,0.73,0.71,0.72,0.42,3350196
2013-09-19,0.73,0.74,0.73,0.73,0.43,10159539
2013-09-20,0.74,0.74,0.73,0.74,0.43,9942649
2013-09-23,0.74,0.74,0.73,0.74,0.43,2240525
2013-09-24,0.73,0.74,0.73,0.74,0.43,1781525
2013-09-25,0.74,0.74,0.73,0.73,0.42,1635251
2013-09-26,0.73,0.74,0.73,0.74,0.43,789883
2013-09-27,0.74,0.75,0.73,0.74,0.43,8776486
2013-09-30,0.74,0.74,0.73,0.74,0.43,4683818
2013-10-01,0.74,0.74,0.73,0.73,0.43,1710910
2013-10-02,0.73,0.74,0.73,0.74,0.43,2591585
2013-10-03,0.73,0.74,0.73,0.74,0.43,2661191
2013-10-04,0.73,0.73,0.73,0.73,0.43,2906328
2013-10-07,0.73,0.73,0.73,0.73,0.42,1514196
2013-10-08,0.73,0.74,0.73,0.73,0.43,1081424
2013-10-09,0.73,0.74,0.73,0.74,0.43,1030984
2013-10-10,0.73,0.74,0.73,0.73,0.43,1167171
2013-10-11,0.73,0.74,0.73,0.73,0.43,3354231
2013-10-14,0.73,0.73,0.73,0.73,0.42,893789
2013-10-16,0.73,0.73,0.72,0.73,0.42,3218044
2013-10-17,0.73,0.74,0.73,0.74,0.43,4163282
2013-10-18,0.74,0.74,0.73,0.74,0.43,2505838
2013-10-21,0.74,0.74,0.74,0.74,0.43,2002451
2013-10-22,0.74,0.75,0.74,0.74,0.43,1821877
2013-10-23,0.74,0.75,0.74,0.75,0.43,3117165
2013-10-24,0.75,0.75,0.75,0.75,0.44,1872317
